measure calculation,annex,country,fishing_activity,fishing_capacity,gt_days_at_sea,no_vessels,nominal_effort,regulated area,regulated gear,specon,vessel length,year
69.8,BAL,POL,2,69.8,12.24,2,69.8,C,R-GILL,NONE,O8T10M,2014
24168.7,BAL,POL,449,1277.5,2845.49,19,24168.7,B,R-LONGLINE,NONE,O8T10M,2014
960.65,BAL,SWE,28,76.65,138.58,1,960.65,A,GILL,NONE,O8T10M,2014
28786.46,BAL,SWE,541,878.81,3101.06,4,28786.46,B,GILL,NONE,O8T10M,2014
117879.87,BAL,SWE,1346,3390.43,6849.68,8,117879.87,C,GILL,NONE,O8T10M,2014
911.76,BAL,SWE,16,113.97,98.48,2,911.76,B,OTTER,NONE,O8T10M,2014
250,BAL,SWE,2,125,13.56,1,250,C,OTTER,NONE,O8T10M,2014
5990.96,BAL,SWE,89,151.56,529.7,2,5990.96,A,POTS,NONE,O8T10M,2014
33193.89,BAL,SWE,753,666.19,4651.82,13,33193.89,B,POTS,NONE,O8T10M,2014
38529.72,BAL,SWE,444,1272.7,2009.79,7,38529.72,C,POTS,NONE,O8T10M,2014
79448.19,BAL,SWE,1272,1975.44,7720,10,79448.19,A,R-GILL,NONE,O8T10M,2014
113212.31,BAL,SWE,1745,3171.13,11178.88,29,113212.31,B,R-GILL,NONE,O8T10M,2014
36517.02,BAL,SWE,587,1146.83,3694.37,5,36517.02,C,R-GILL,NONE,O8T10M,2014
308.08,BAL,SWE,5,119.85,47.65,2,308.08,A,R-LONGLINE,NONE,O8T10M,2014
16322.61,BAL,SWE,271,576.97,1717.08,9,16322.61,B,R-LONGLINE,NONE,O8T10M,2014
14385.29,BAL,SWE,226,395.83,1074.83,5,14385.29,A,R-TRAMMEL,NONE,O8T10M,2014
2534.82,BAL,SWE,43,147.06,442.01,1,2534.82,B,R-TRAMMEL,NONE,O8T10M,2014
121834,BAL,DEU,2324.53,420,12613,36,121834,A,GILL,NONE,O8T10M,2015
2240,BAL,DEU,28,10,280,1,2240,A,OTTER,NONE,O8T10M,2015
8706,BAL,DEU,195,33,811,5,8706,A,POTS,NONE,O8T10M,2015
331331,BAL,DEU,6345.96,607,32334,44,331331,A,R-GILL,NONE,O8T10M,2015
23479,BAL,DEU,345,102,2181,18,23479,A,R-LONGLINE,NONE,O8T10M,2015
7461,BAL,DEU,99.62,16,671,3,7461,A,R-OTTER,NONE,O8T10M,2015
61351,BAL,DEU,907.22,109,5580,18,61351,A,R-TRAMMEL,NONE,O8T10M,2015
70,BAL,DEU,1,5,5,1,70,A,TRAMMEL,NONE,O8T10M,2015
2937,BAL,DNK,48,496,292.8,,2937,A,GILL,NONE,O8T10M,2015
12866,BAL,DNK,178,1168,1299.2,,12866,A,NONE,NONE,O8T10M,2015
185,BAL,DNK,2,185,17.7,,185,B,NONE,NONE,O8T10M,2015
41915,BAL,DNK,803,2257,5249.7,,41915,A,POTS,NONE,O8T10M,2015
264408.5,BAL,DNK,3981.83,6429,25356.2,,264408.5,A,R-GILL,NONE,O8T10M,2015
28410,BAL,DNK,359,626,2001.6,,28410,B,R-GILL,NONE,O8T10M,2015
14116,BAL,DNK,215.17,466,1238.3,,14116,A,R-LONGLINE,NONE,O8T10M,2015
13515,BAL,DNK,171.83,519,1074.3,,13515,B,R-LONGLINE,NONE,O8T10M,2015
16389.75,BAL,DNK,184.75,715,1843.75,,16389.75,A,R-OTTER,NONE,O8T10M,2015
61739,BAL,DNK,934,1728,6124.7,,61739,A,R-TRAMMEL,NONE,O8T10M,2015
278,BAL,DNK,3,182,25,,278,B,R-TRAMMEL,NONE,O8T10M,2015
671,BAL,DNK,14,104,90.3,,671,A,TRAMMEL,NONE,O8T10M,2015
1564,BAL,EST,46,204,138,6,1564,B,POTS,NONE,O8T10M,2015
204,BAL,EST,6,34,18,1,204,C,POTS,NONE,O8T10M,2015
544,BAL,EST,16,68,48,2,544,B,R-GILL,NONE,O8T10M,2015
2390,BAL,EST,71,68,211,1,2390,C,R-GILL,NONE,O8T10M,2015
878331.58,BAL,FIN,9040,1210.24,46030.81,,878331.58,C,GILL,NONE,O8T10M,2015
18888.1,BAL,FIN,97,25.45,815.03,,18888.1,C,PEL_TRAWL,NONE,O8T10M,2015
430360,BAL,FIN,4481,390.35,22486.89,,430360,C,POTS,NONE,O8T10M,2015
146570.87,BAL,FIN,1610,246.03,8996.01,,146570.87,C,R-GILL,NONE,O8T10M,2015
6197.4,BAL,FIN,77,20.19,347.99,,6197.4,C,R-LONGLINE,NONE,O8T10M,2015
28953.34,BAL,LVA,771,,4503.75,,28953.34,B,GILL,NONE,O8T10M,2015
198,BAL,LVA,11,,22,,198,B,PEL_TRAWL,NONE,O8T10M,2015
19272.8,BAL,LVA,789,,3959.65,,19272.8,B,POTS,NONE,O8T10M,2015
1862.4,BAL,LVA,70,,375.06,,1862.4,B,R-DEM_SEINE,NONE,O8T10M,2015
40855.68,BAL,LVA,969,,6548.2,,40855.68,B,R-GILL,NONE,O8T10M,2015
178,BAL,LVA,4,,26.96,,178,B,R-LONGLINE,NONE,O8T10M,2015
14890.9,BAL,POL,315,735.4,2004.31,,14890.9,A,GILL,NONE,O8T10M,2015
86883.3,BAL,POL,1535,3971.5,6981.97,,86883.3,B,GILL,NONE,O8T10M,2015
3608.5,BAL,POL,50,73,383.11,,3608.5,A,OTTER,NONE,O8T10M,2015
88492.9,BAL,POL,3515,1747.3,11796.92,,88492.9,A,POTS,NONE,O8T10M,2015
128325,BAL,POL,1700,3930.3,6348.3,,128325,B,POTS,NONE,O8T10M,2015
64940.4,BAL,POL,1886,1916.8,8548.84,,64940.4,A,R-GILL,NONE,O8T10M,2015
319832.62,BAL,POL,6088,8004.04,34470.96,,319832.62,B,R-GILL,NONE,O8T10M,2015
623.2,BAL,POL,17,126.6,106.83,,623.2,A,R-LONGLINE,NONE,O8T10M,2015
15856.2,BAL,POL,335,1349.9,1953.55,,15856.2,B,R-LONGLINE,NONE,O8T10M,2015
1258,BAL,SWE,37,34,181.67,1,1258,A,GILL,NONE,O8T10M,2015
28266.27,BAL,SWE,528,825.74,3103.38,3,28266.27,B,GILL,NONE,O8T10M,2015
98438.03,BAL,SWE,1174,3285.75,6416.88,10,98438.03,C,GILL,NONE,O8T10M,2015
1139.7,BAL,SWE,20,113.97,123.1,2,1139.7,B,OTTER,NONE,O8T10M,2015
10483.44,BAL,SWE,69,455.52,375.31,3,10483.44,C,OTTER,NONE,O8T10M,2015
6164,BAL,SWE,92,67,535.44,1,6164,A,POTS,NONE,O8T10M,2015
26295.34,BAL,SWE,626,567.65,3713.63,11,26295.34,B,POTS,NONE,O8T10M,2015
33587.87,BAL,SWE,397,1214.75,1929.94,8,33587.87,C,POTS,NONE,O8T10M,2015
73923.66,BAL,SWE,1045,2080.39,6354.72,11,73923.66,A,R-GILL,NONE,O8T10M,2015
92763.44,BAL,SWE,1472,2589.15,9215.96,22,92763.44,B,R-GILL,NONE,O8T10M,2015
34693.08,BAL,SWE,559,1092.98,3571.36,7,34693.08,C,R-GILL,NONE,O8T10M,2015
205.88,BAL,SWE,4,51.47,32.36,1,205.88,A,R-LONGLINE,NONE,O8T10M,2015
14501.68,BAL,SWE,222,563.23,1337.2,9,14501.68,B,R-LONGLINE,NONE,O8T10M,2015
10445.52,BAL,SWE,166,303.89,829.93,4,10445.52,A,R-TRAMMEL,NONE,O8T10M,2015
1502.95,BAL,SWE,11,179.41,73.83,1,1502.95,B,R-TRAMMEL,NONE,O8T10M,2015
130128,BAL,DEU,2319.89,403,13521,41,130128,A,GILL,NONE,O8T10M,2016
21148,BAL,DEU,715,57,2145,10,21148,A,NONE,NONE,O8T10M,2016
1440,BAL,DEU,18,10,180,1,1440,A,OTTER,NONE,O8T10M,2016
10306,BAL,DEU,239.8,30,1020,5,10306,A,POTS,NONE,O8T10M,2016
322633,BAL,DEU,6502.33,518,32816,37,322633,A,R-GILL,NONE,O8T10M,2016
29010,BAL,DEU,366.11,112,2269,19,29010,A,R-LONGLINE,NONE,O8T10M,2016
76394,BAL,DEU,1119.01,126,7104,18,76394,A,R-TRAMMEL,NONE,O8T10M,2016
473,BAL,DEU,10,14,38,1,473,A,TRAMMEL,NONE,O8T10M,2016
3048.6,BAL,DNK,39.2,420,264.52,,3048.6,A,GILL,NONE,O8T10M,2016
10224,BAL,DNK,132,1046,929.7,,10224,A,NONE,NONE,O8T10M,2016
214,BAL,DNK,2,107,12.6,,214,A,OTTER,NONE,O8T10M,2016
33935,BAL,DNK,679,1873,4453.2,,33935,A,POTS,NONE,O8T10M,2016
56,BAL,DNK,1,56,8.8,,56,B,POTS,NONE,O8T10M,2016
206636.85,BAL,DNK,3132.85,4931,19673.19,,206636.85,A,R-GILL,NONE,O8T10M,2016
25684,BAL,DNK,340,662,1795.3,,25684,B,R-GILL,NONE,O8T10M,2016
6998,BAL,DNK,92.25,315,736.7,,6998,A,R-LONGLINE,NONE,O8T10M,2016
9706,BAL,DNK,129.75,392,756.2,,9706,B,R-LONGLINE,NONE,O8T10M,2016
31194,BAL,DNK,326,764,2808.3,,31194,A,R-OTTER,NONE,O8T10M,2016
66817,BAL,DNK,963,2095,6052.9,,66817,A,R-TRAMMEL,NONE,O8T10M,2016
2275,BAL,DNK,42,152,215.1,,2275,A,TRAMMEL,NONE,O8T10M,2016
63683,BAL,EST,,,8757,,63683,B,GILL,NONE,O8T10M,2016
31624,BAL,EST,,,4348,,31624,C,GILL,NONE,O8T10M,2016
91968,BAL,EST,,,12645,,91968,B,POTS,NONE,O8T10M,2016
47354,BAL,EST,,,6511,,47354,C,POTS,NONE,O8T10M,2016
96,BAL,EST,,,13,,96,B,R-DEM_SEINE,NONE,O8T10M,2016
192,BAL,EST,,,27,,192,C,R-DEM_SEINE,NONE,O8T10M,2016
636726.42,BAL,FIN,6944,918.31,36034.54,,636726.42,C,GILL,NONE,O8T10M,2016
25192.46,BAL,FIN,139,25.45,1178.77,,25192.46,C,PEL_TRAWL,NONE,O8T10M,2016
459888.87,BAL,FIN,4540,342.99,23609.33,,459888.87,C,POTS,NONE,O8T10M,2016
135786.39,BAL,FIN,1648,167.56,8921.09,,135786.39,C,R-GILL,NONE,O8T10M,2016
5675.41,BAL,FIN,94,15.02,464.65,,5675.41,C,R-LONGLINE,NONE,O8T10M,2016
24321.67,BAL,LVA,637,,3659.55,,24321.67,B,GILL,NONE,O8T10M,2016
216,BAL,LVA,12,,24,,216,B,PEL_TRAWL,NONE,O8T10M,2016
27292.5,BAL,LVA,1030,,4753.26,,27292.5,B,POTS,NONE,O8T10M,2016
882,BAL,LVA,30,,154.8,,882,B,R-DEM_SEINE,NONE,O8T10M,2016
18794.94,BAL,LVA,502,,3202.89,,18794.94,B,R-GILL,NONE,O8T10M,2016
40346.3,BAL,POL,1138,990.8,5270.78,,40346.3,A,GILL,NONE,O8T10M,2016
45712.8,BAL,POL,1008,2254.58,5119.87,,45712.8,B,GILL,NONE,O8T10M,2016
1533,BAL,POL,21,73,162.33,,1533,A,OTTER,NONE,O8T10M,2016
103966.4,BAL,POL,4184,2285.7,13959.34,,103966.4,A,POTS,NONE,O8T10M,2016
108908.86,BAL,POL,1529,3636.1,5668.42,,108908.86,B,POTS,NONE,O8T10M,2016
40828.5,BAL,POL,968,1810.7,4946.51,,40828.5,A,R-GILL,NONE,O8T10M,2016
411511.1,BAL,POL,7393,7698.08,39327.02,,411511.1,B,R-GILL,NONE,O8T10M,2016
724.1,BAL,POL,23,151.3,117.25,,724.1,A,R-LONGLINE,NONE,O8T10M,2016
15508.9,BAL,POL,320,1121.4,1890.69,,15508.9,B,R-LONGLINE,NONE,O8T10M,2016
657,BAL,POL,9,73,69.57,,657,A,R-OTTER,NONE,O8T10M,2016
1020,BAL,SWE,30,34,147.3,1,1020,A,GILL,NONE,O8T10M,2016
33066.35,BAL,SWE,568.17,925.8,3409.31,4,33066.35,B,GILL,NONE,O8T10M,2016
89967.59,BAL,SWE,1035.71,2707.36,5248.98,9,89967.59,C,GILL,NONE,O8T10M,2016
722.65,BAL,SWE,6.78,106.62,25.62,1,722.65,C,NONE,NONE,O8T10M,2016
11070.44,BAL,SWE,73,455.52,397.48,3,11070.44,C,OTTER,NONE,O8T10M,2016
7540,BAL,SWE,115,134,664.75,2,7540,A,POTS,NONE,O8T10M,2016
28415.69,BAL,SWE,656.87,582.3,4144.69,10,28415.69,B,POTS,NONE,O8T10M,2016
33419.82,BAL,SWE,414.84,1037.01,1821.1,7,33419.82,C,POTS,NONE,O8T10M,2016
77317.13,BAL,SWE,1076.5,1847.1,6593.97,10,77317.13,A,R-GILL,NONE,O8T10M,2016
96808.51,BAL,SWE,1546.42,2496.55,9296.5,22,96808.51,B,R-GILL,NONE,O8T10M,2016
32130.71,BAL,SWE,530.7,866.44,3296.1,5,32130.71,C,R-GILL,NONE,O8T10M,2016
51.47,BAL,SWE,1,51.47,8.09,1,51.47,A,R-LONGLINE,NONE,O8T10M,2016
9722.68,BAL,SWE,155.53,500.79,919.74,7,9722.68,B,R-LONGLINE,NONE,O8T10M,2016
21504.87,BAL,SWE,294,271.54,1454.06,4,21504.87,A,R-TRAMMEL,NONE,O8T10M,2016
1029.42,BAL,SWE,7,147.06,47.74,1,1029.42,B,R-TRAMMEL,NONE,O8T10M,2016
641,BAL,DNK,25,81,93,1,641,A,GILL,NONE,U8M,2003
263032,BAL,DNK,11374,6765,27224,241,263032,A,NONE,NONE,U8M,2003
34833,BAL,DNK,1664,707,3470,32,34833,B,NONE,NONE,U8M,2003
62,BAL,DNK,4,31,11,1,62,A,R-GILL,NONE,U8M,2003
782,BAL,DNK,34,46,139,1,782,A,R-LONGLINE,NONE,U8M,2003
419,BAL,DNK,8,124,27,2,419,A,R-TRAMMEL,NONE,U8M,2003
1168557,BAL,FIN,82375,22187,59786,347,1168557,C,GILL,NONE,U8M,2003
532031,BAL,FIN,25945,9437,27011,139,532031,C,POTS,NONE,U8M,2003
1827,BAL,SWE,47,85,24,2,1827,C,DEM_SEINE,NONE,U8M,2003
2871,BAL,SWE,78,37,171,1,2871,A,GILL,NONE,U8M,2003
11760,BAL,SWE,679,423,1139,9,11760,B,GILL,NONE,U8M,2003
165644,BAL,SWE,5568,2504,5495,31,165644,C,GILL,NONE,U8M,2003
22,BAL,SWE,1,22,2,1,22,A,NONE,NONE,U8M,2003
249,BAL,SWE,6,94,17,1,249,B,NONE,NONE,U8M,2003
3523,BAL,SWE,142,44,76,1,3523,C,NONE,NONE,U8M,2003
816,BAL,SWE,37,44,22,1,816,C,OTTER,NONE,U8M,2003
28974,BAL,SWE,1401,353,2262,11,28974,A,POTS,NONE,U8M,2003
152174,BAL,SWE,5716,1660,7171,35,152174,B,POTS,NONE,U8M,2003
255454,BAL,SWE,8795,2744,7389,51,255454,C,POTS,NONE,U8M,2003
24692,BAL,SWE,936,572,1975,9,24692,A,R-GILL,NONE,U8M,2003
118038,BAL,SWE,3689,2005,7130,26,118038,B,R-GILL,NONE,U8M,2003
47268,BAL,SWE,1217,757,1057,6,47268,C,R-GILL,NONE,U8M,2003
6965,BAL,SWE,353,248,753,11,6965,B,R-LONGLINE,NONE,U8M,2003
3672,BAL,SWE,116,70,255,2,3672,A,R-TRAMMEL,NONE,U8M,2003
1423,BAL,SWE,65,84,161,1,1423,B,R-TRAMMEL,NONE,U8M,2003
6098,BAL,SWE,276,417,563,7,6098,B,TRAMMEL,NONE,U8M,2003
912,BAL,SWE,31,29,11,1,912,C,TRAMMEL,NONE,U8M,2003
356,BAL,DNK,16,46,62,1,356,A,GILL,NONE,U8M,2004
248064,BAL,DNK,10578,6845,26358,241,248064,A,NONE,NONE,U8M,2004
25493,BAL,DNK,1552,489,2990,27,25493,B,NONE,NONE,U8M,2004
8,BAL,DNK,1,8,2,1,8,A,OTTER,NONE,U8M,2004
46,BAL,DNK,2,23,8,1,46,A,R-GILL,NONE,U8M,2004
621,BAL,DNK,27,23,110,1,621,A,R-LONGLINE,NONE,U8M,2004
23,BAL,DNK,1,23,3,1,23,A,R-OTTER,NONE,U8M,2004
1152304,BAL,FIN,78729,22591,58330,314,1152304,C,GILL,NONE,U8M,2004
505759,BAL,FIN,24951,8568,25984,125,505759,C,POTS,NONE,U8M,2004
,BAL,LVA,15161,,,,,B,GILL,NONE,U8M,2004
,BAL,LVA,5182,,,,,B,POTS,NONE,U8M,2004
,BAL,LVA,187,,,,,B,R-DEM_SEINE,NONE,U8M,2004
220,BAL,LVA,3704,,10.56,,220,B,R-GILL,NONE,U8M,2004
,BAL,LVA,793,,,,,B,R-LONGLINE,NONE,U8M,2004
1925,BAL,POL,35,55,70,1,1925,A,DEM_SEINE,NONE,U8M,2004
3111,BAL,POL,162,130,259,6,3111,B,DEM_SEINE,NONE,U8M,2004
70644,BAL,POL,3686,1031,5142,38,70644,A,GILL,NONE,U8M,2004
145108,BAL,POL,5179,4938,11072,123,145108,B,GILL,NONE,U8M,2004
26730,BAL,POL,1194,542,1738,17,26730,A,POTS,NONE,U8M,2004
124788,BAL,POL,3214,3589,5698,46,124788,B,POTS,NONE,U8M,2004
26014,BAL,POL,1151,914,1964,27,26014,A,R-GILL,NONE,U8M,2004
613889,BAL,POL,22178,7864,48397,147,613889,B,R-GILL,NONE,U8M,2004
658,BAL,POL,36,100,44,6,658,A,R-LONGLINE,NONE,U8M,2004
30606,BAL,POL,1122,1311,3372,20,30606,B,R-LONGLINE,NONE,U8M,2004
3058,BAL,POL,139,44,144,2,3058,A,TRAMMEL,NONE,U8M,2004
119,BAL,POL,17,14,17,1,119,B,TRAMMEL,NONE,U8M,2004
824,BAL,SWE,28,29,31,1,824,C,DEM_SEINE,NONE,U8M,2004
6271,BAL,SWE,176,90,389,1,6271,A,GILL,NONE,U8M,2004
17940,BAL,SWE,916,347,1503,11,17940,B,GILL,NONE,U8M,2004
160268,BAL,SWE,5292,2488,4699,31,160268,C,GILL,NONE,U8M,2004
74,BAL,SWE,6,29,7,2,74,A,NONE,NONE,U8M,2004
9,BAL,SWE,1,9,2,1,9,B,NONE,NONE,U8M,2004
257,BAL,SWE,10,26,6,1,257,C,NONE,NONE,U8M,2004
23886,BAL,SWE,1216,366,2055,9,23886,A,POTS,NONE,U8M,2004
138253,BAL,SWE,5372,1404,6265,31,138253,B,POTS,NONE,U8M,2004
240193,BAL,SWE,8075,2613,6532,51,240193,C,POTS,NONE,U8M,2004
13884,BAL,SWE,553,425,969,8,13884,A,R-GILL,NONE,U8M,2004
111340,BAL,SWE,3445,1746,6847,29,111340,B,R-GILL,NONE,U8M,2004
39858,BAL,SWE,1215,763,1036,6,39858,C,R-GILL,NONE,U8M,2004
2522,BAL,SWE,49,51,94,1,2522,A,R-LONGLINE,NONE,U8M,2004
12481,BAL,SWE,518,304,1165,13,12481,B,R-LONGLINE,NONE,U8M,2004
8118,BAL,SWE,209,83,552,3,8118,A,R-TRAMMEL,NONE,U8M,2004
3881,BAL,SWE,203,134,436,3,3881,B,R-TRAMMEL,NONE,U8M,2004
6999,BAL,SWE,366,354,720,9,6999,B,TRAMMEL,NONE,U8M,2004
912,BAL,SWE,31,29,11,1,912,C,TRAMMEL,NONE,U8M,2004
4026,BAL,DNK,193,346,381,6,4026,A,GILL,NONE,U8M,2005
56,BAL,DNK,1,56,1,1,56,B,GILL,NONE,U8M,2005
204447,BAL,DNK,9492,6039,23151,193,204447,A,NONE,NONE,U8M,2005
22940,BAL,DNK,1348,396,2714,21,22940,B,NONE,NONE,U8M,2005
12524,BAL,DNK,726,897,1050,22,12524,A,POTS,NONE,U8M,2005
8,BAL,DNK,1,8,2,1,8,A,R-DEM_SEINE,NONE,U8M,2005
15677,BAL,DNK,646,632,1761,19,15677,A,R-GILL,NONE,U8M,2005
1060,BAL,DNK,54,157,94,3,1060,B,R-GILL,NONE,U8M,2005
2766,BAL,DNK,90,160,325,4,2766,A,R-LONGLINE,NONE,U8M,2005
223,BAL,DNK,6,95,8,3,223,B,R-LONGLINE,NONE,U8M,2005
79,BAL,DNK,4,27,11,1,79,A,R-OTTER,NONE,U8M,2005
7361,BAL,DNK,287,210,910,9,7361,A,R-TRAMMEL,NONE,U8M,2005
86,BAL,DNK,4,40,9,1,86,A,TRAMMEL,NONE,U8M,2005
1000201,BAL,FIN,65731,20942,51888,324,1000201,C,GILL,NONE,U8M,2005
510189,BAL,FIN,23326,9374,24949,118,510189,C,POTS,NONE,U8M,2005
,BAL,LVA,17478,,,,,B,GILL,NONE,U8M,2005
360,BAL,LVA,20,,53.2,,360,B,PEL_TRAWL,NONE,U8M,2005
,BAL,LVA,4297,,,,,B,POTS,NONE,U8M,2005
,BAL,LVA,361,,,,,B,R-DEM_SEINE,NONE,U8M,2005
180,BAL,LVA,6327,,8.64,,180,B,R-GILL,NONE,U8M,2005
,BAL,LVA,492,,,,,B,R-LONGLINE,NONE,U8M,2005
1035,BAL,POL,28,64,45,2,1035,A,DEM_SEINE,NONE,U8M,2005
959,BAL,POL,42,68,77,3,959,B,DEM_SEINE,NONE,U8M,2005
49864,BAL,POL,2585,773,3311,29,49864,A,GILL,NONE,U8M,2005
109011,BAL,POL,3632,4182,7507,110,109011,B,GILL,NONE,U8M,2005
59,BAL,POL,4,15,4,1,59,B,PEL_TRAWL,NONE,U8M,2005
20268,BAL,POL,908,398,1337,14,20268,A,POTS,NONE,U8M,2005
107603,BAL,POL,2842,2962,4930,37,107603,B,POTS,NONE,U8M,2005
19941,BAL,POL,889,848,1514,27,19941,A,R-GILL,NONE,U8M,2005
572660,BAL,POL,22126,6926,46995,137,572660,B,R-GILL,NONE,U8M,2005
27836,BAL,POL,1037,1127,2744,19,27836,B,R-LONGLINE,NONE,U8M,2005
2708,BAL,POL,125,112,133,4,2708,A,TRAMMEL,NONE,U8M,2005
16,BAL,SWE,1,16,3,1,16,A,DEM_SEINE,NONE,U8M,2005
383,BAL,SWE,22,32,41,1,383,A,GILL,NONE,U8M,2005
17036,BAL,SWE,947,381,1483,7,17036,B,GILL,NONE,U8M,2005
173471,BAL,SWE,5584,2706,4673,29,173471,C,GILL,NONE,U8M,2005
2813,BAL,SWE,33,165,48,2,2813,A,NONE,NONE,U8M,2005
1269,BAL,SWE,70,22,59,1,1269,C,NONE,NONE,U8M,2005
25365,BAL,SWE,1340,363,2404,9,25365,A,POTS,NONE,U8M,2005
149638,BAL,SWE,6163,1546,7685,36,149638,B,POTS,NONE,U8M,2005
275226,BAL,SWE,8416,3003,6984,56,275226,C,POTS,NONE,U8M,2005
15332,BAL,SWE,801,293,1920,7,15332,A,R-GILL,NONE,U8M,2005
86034,BAL,SWE,3143,1722,6384,21,86034,B,R-GILL,NONE,U8M,2005
49762,BAL,SWE,1319,670,1071,7,49762,C,R-GILL,NONE,U8M,2005
392,BAL,SWE,31,41,56,3,392,A,R-LONGLINE,NONE,U8M,2005
15858,BAL,SWE,621,332,1459,12,15858,B,R-LONGLINE,NONE,U8M,2005
10053,BAL,SWE,223,103,604,3,10053,A,R-TRAMMEL,NONE,U8M,2005
3238,BAL,SWE,248,92,352,2,3238,B,R-TRAMMEL,NONE,U8M,2005
3406,BAL,SWE,249,185,351,8,3406,B,TRAMMEL,NONE,U8M,2005
34,BAL,DNK,2,17,6,1,34,A,DEM_SEINE,NONE,U8M,2006
7693,BAL,DNK,357,315,781,4,7693,A,GILL,NONE,U8M,2006
19,BAL,DNK,1,19,1,1,19,B,GILL,NONE,U8M,2006
207229,BAL,DNK,8739,5754,21982,162,207229,A,NONE,NONE,U8M,2006
27175,BAL,DNK,1466,398,3238,22,27175,B,NONE,NONE,U8M,2006
19,BAL,DNK,1,19,0,1,19,A,OTTER,NONE,U8M,2006
13839,BAL,DNK,755,901,1321,31,13839,A,POTS,NONE,U8M,2006
15923,BAL,DNK,716,588,2046,15,15923,A,R-GILL,NONE,U8M,2006
207,BAL,DNK,9,23,10,1,207,B,R-GILL,NONE,U8M,2006
4149,BAL,DNK,178,344,547,8,4149,A,R-LONGLINE,NONE,U8M,2006
121,BAL,DNK,5,57,15,2,121,A,R-OTTER,NONE,U8M,2006
9765,BAL,DNK,437,228,1378,11,9765,A,R-TRAMMEL,NONE,U8M,2006
197,BAL,DNK,17,44,23,3,197,A,TRAMMEL,NONE,U8M,2006
1033994,BAL,FIN,72052,19506,53501,286,1033994,C,GILL,NONE,U8M,2006
483518,BAL,FIN,23067,8803,23549,109,483518,C,POTS,NONE,U8M,2006
34920.06,BAL,LTU,1775,,1901.04,,34920.06,B,GILL,NONE,U8M,2006
1104,BAL,LTU,48,,59.52,,1104,B,POTS,NONE,U8M,2006
34501.56,BAL,LTU,2293,,2144.38,,34501.56,B,R-GILL,NONE,U8M,2006
739.72,BAL,LTU,76,,74.2,,739.72,B,R-LONGLINE,NONE,U8M,2006
,BAL,LVA,6078,,,,,B,GILL,NONE,U8M,2006
90,BAL,LVA,5,,13.3,,90,B,PEL_TRAWL,NONE,U8M,2006
,BAL,LVA,4302,,,,,B,POTS,NONE,U8M,2006
,BAL,LVA,317,,,,,B,R-DEM_SEINE,NONE,U8M,2006
120,BAL,LVA,4513,,5.76,,120,B,R-GILL,NONE,U8M,2006
,BAL,LVA,260,,,,,B,R-LONGLINE,NONE,U8M,2006
31,BAL,POL,15,5,12,2,31,B,DEM_SEINE,NONE,U8M,2006
34033,BAL,POL,1833,571,2231,27,34033,A,GILL,NONE,U8M,2006
72210,BAL,POL,2764,2883,5119,83,72210,B,GILL,NONE,U8M,2006
14502,BAL,POL,720,264,938,11,14502,A,POTS,NONE,U8M,2006
69044,BAL,POL,1939,2559,3127,39,69044,B,POTS,NONE,U8M,2006
15700,BAL,POL,689,638,1182,17,15700,A,R-GILL,NONE,U8M,2006
483645,BAL,POL,17663,6260,37954,130,483645,B,R-GILL,NONE,U8M,2006
21240,BAL,POL,793,870,1953,17,21240,B,R-LONGLINE,NONE,U8M,2006
2357,BAL,POL,104,83,104,3,2357,A,TRAMMEL,NONE,U8M,2006
885,BAL,SWE,32,53,71,1,885,A,GILL,NONE,U8M,2006
18779,BAL,SWE,1129,340,2103,6,18779,B,GILL,NONE,U8M,2006
166700,BAL,SWE,5317,3002,4634,31,166700,C,GILL,NONE,U8M,2006
4251,BAL,SWE,82,239,192,4,4251,A,NONE,NONE,U8M,2006
1014,BAL,SWE,39,101,104,3,1014,B,NONE,NONE,U8M,2006
4478,BAL,SWE,136,110,141,1,4478,C,NONE,NONE,U8M,2006
66,BAL,SWE,2,33,1,1,66,C,OTTER,NONE,U8M,2006
28788,BAL,SWE,1477,408,2838,12,28788,A,POTS,NONE,U8M,2006
180982,BAL,SWE,6899,1813,9010,40,180982,B,POTS,NONE,U8M,2006
277286,BAL,SWE,8528,3278,7573,57,277286,C,POTS,NONE,U8M,2006
16650,BAL,SWE,708,418,1681,5,16650,A,R-GILL,NONE,U8M,2006
71269,BAL,SWE,2542,1669,5461,26,71269,B,R-GILL,NONE,U8M,2006
46841,BAL,SWE,1383,751,1335,8,46841,C,R-GILL,NONE,U8M,2006
8229,BAL,SWE,431,199,847,10,8229,B,R-LONGLINE,NONE,U8M,2006
3077,BAL,SWE,62,99,70,2,3077,C,R-LONGLINE,NONE,U8M,2006
8683,BAL,SWE,183,64,538,1,8683,A,R-TRAMMEL,NONE,U8M,2006
3931,BAL,SWE,288,92,438,3,3931,B,R-TRAMMEL,NONE,U8M,2006
11500,BAL,SWE,621,406,1104,11,11500,B,TRAMMEL,NONE,U8M,2006
4976,BAL,DNK,208,402,511,4,4976,A,GILL,NONE,U8M,2007
144252,BAL,DNK,6405,4922,15539,136,144252,A,NONE,NONE,U8M,2007
22623,BAL,DNK,1198,373,2724,19,22623,B,NONE,NONE,U8M,2007
16716,BAL,DNK,694,788,1772,27,16716,A,POTS,NONE,U8M,2007
